code,year,Manip,Readty,Analy,Turn,Roe,Lev,Size,Comstate,Roc,PE,PS,Eps,Opps,Rps,Ncfops,IO,MO,ED,Beta,PB,sector,TOPSalary,Readty_predicted,Readty2,Lnma,Equity,Same,Digital,Big4
sh.600105,2021,1,12.26052679,0.693147181,884.427002,0.042526,0.5706,7438308377,0,0.4358,-13.6823,2.3064,0.1,0.13,1.99,-0.43,35.9151,0.2495,1.0684,0.8215,1.7388115,C,14.73619204,12.29765131,12.74130979,0.693147181,0,1,1,0
sh.600110,2021,1,11.49452263,2.564949357,1228.113729,0.105488,0.5589,8705351412,0,0.7243,179.3907,10.3429,0.23,0.25,2.32,0.45,44.7905,0.0523,0.4627,2.09739,5.36086975,C,14.92605175,12.61518195,11.98310558,0.693147181,0,0,0,0
sh.600111,2021,1,12.07743464,2.197224577,1162.118855,0.334243,0.4461,34707756657,0,2.4989,43.7649,7.5969,0.87,1.14,6.63,0.59,52.4475,0.0041,0.3128,1.76607,6.86960925,C,14.48467289,12.244296,12.58893609,0.693147181,1,0,0,0
sh.600114,2021,3,12.91427207,1.386294361,584.253682,0.010003,0.5152,6120540647,0,0.5064,61.6466,2.2058,0.14,0.16,4.37,0.18,41.201,1.1361,1.5841,0.85019,1.84761375,C,15.33502398,12.76010964,13.39485764,1.386294361,0,1,1,0
sh.600115,2021,0,17.1481267,3.218875825,89.854727,-0.237751,0.8084,2.86548E+11,2768903477,0.1026,-7.2636,1.6609,-0.5,-0.85,3.83,0.78,89.2247,0,1.1966,0.30337,1.651632,G,14.28869724,12.04920775,17.61593651,0,1,0,0,1
sh.600125,2021,0,11.54422698,0.693147181,253.255734,0.052423,0.2919,9117295116,0,-0.1429,16.613,0.4442,0.25,0.35,10.58,0.37,32.5303,0.0005,0.1236,0.42027,1.0559035,G,14.72747233,12.12181302,12.03417287,0,1,0,0,0
sh.600129,2021,1,12.98886638,0.693147181,353.885096,-0.191844,0.8025,13170023353,0,0.6849,54.1074,1.116,0.31,0.61,5.61,0.09,53.1605,0.0102,1.026,0.66269,3.307931,C,14.59735565,12.13598364,13.48626831,0.693147181,1,0,1,0
sh.600131,2021,1,10.10262883,1.098612289,483.379685,0.131939,0.5496,11395097303,654099642,0.5355,41.0175,3.7255,0.13,0.34,1.16,-0.62,82.1502,0.0106,0.1568,0.46869,4.04941025,I,14.91198757,12.4967706,10.57080661,0.693147181,1,0,0,0
sh.600132,2021,1,11.42799506,3.465735903,206.771028,0.664698,0.7287,11532809144,0,0.2717,57.0588,6.6932,0.87,5.56,8.36,2.5,91.3295,0.0002,0.5076,1.70469,24.76305225,C,16.97190233,14.14891035,11.92665189,0.693147181,0,0,0,0
sh.600133,2021,0,11.25658009,0,320.350953,0.082535,0.715,28906726525,0,-0.0252,6.8149,0.407,0.34,0.6,10.81,-0.25,30.9955,0.0002,0.2493,0.55716,0.6070385,E,14.50730733,11.95332517,11.74853561,0,1,0,0,0
sh.600135,2021,0,10.40936982,0,346.957144,0.020786,0.2083,3331741450,125542282,0.1535,110.757,2.2468,0.1,0.12,3.12,-0.39,53.914,0,1.1042,0.94288,1.46984625,C,14.24943419,11.8782139,10.91489444,0,1,0,0,0
sh.600136,2021,0,14.5955898,1.791759469,365.894174,-1.907328,0.9273,6973593200,0,-0.0205,-3.0402,5.598,0,0.03,2.66,1.02,36.4284,0.157,0.1835,0.56855,3.19930775,R,15.25676671,12.6198856,15.07494995,0,1,0,0,0
sh.600138,2021,0,11.20968191,3.044522438,533.622373,0.003345,0.5058,17449433533,0,0.0117,-29.1819,1.0507,0.05,0.14,8.61,0.89,37.7391,0,0.8099,0.35148,0.91886075,L,15.5856379,12.90281889,11.70905574,0,1,0,0,1
sh.600141,2021,0,12.24285795,2.708050201,1177.272069,0.30187,0.5478,34480684635,80521862,2.4343,24.1793,2.299,1.2,3.13,6.05,2.4,54.8997,0.1993,0.4969,1.65644,2.41706875,C,15.17561519,12.76004786,12.73876424,0,1,0,0,0
sh.600143,2021,1,10.87611179,2.833213344,619.884712,0.110863,0.6538,48300022106,0,-0.266,9.6502,0.9234,0.67,0.82,11.5,0.57,7.4841,32.0857,0.242,1.22032,2.82377475,C,16.42960906,13.44402013,11.35839642,0.693147181,0,0,0,0
sh.600150,2021,0,11.57328232,1.609437912,537.588421,0.004644,0.6689,1.60402E+11,1652942884,0.4014,259.3096,2.007,0.03,0.08,2.49,-0.48,72.107,0,0.3303,0.69422,1.72075975,C,15.35186173,12.8790267,12.05790576,0,1,0,0,0
sh.600151,2021,2,11.64572811,0.693147181,499.45316,0.011097,0.4532,10704467276,0,0.6012,125.226,3.26,0,-0.02,1.11,0.08,42.9652,0,0.3577,1.2547,2.57348525,C,14.74810801,12.33179208,12.13710746,1.098612289,1,0,0,0
sh.600153,2021,1,11.77475591,2.197224577,136.729269,0.119938,0.7727,6.02459E+11,0,0.1048,5.4216,0.06,1.18,1.77,164.54,-20.15,69.3891,0.0709,0.0378,0.30414,0.21464,F,16.99571212,14.02506056,12.25377612,0.693147181,1,0,1,0
sh.600157,2021,0,13.30244653,1.609437912,298.909837,0.025099,0.558,1.04306E+11,0,0.3582,8.6918,1.826,0.03,0.05,0.83,0.16,39.5302,0.0402,0.3183,0.42378,0.80726625,D,14.8628299,12.32519417,13.77795744,0,0,0,0,0
sh.600158,2021,2,13.01292432,1.098612289,702.563686,0.021669,0.3651,5576335512,237432672,0.2333,288.8813,7.2673,-0.03,-0.02,0.74,-0.45,30.4854,0.0402,1.0455,0.88409,3.4715515,R,15.27291578,12.70858718,13.48126672,1.098612289,1,0,0,0
sh.600160,2021,0,13.02833681,2.63905733,382.481744,0.08318,0.2382,17894390845,0,0.5919,155.5422,2.1711,0.1,0.12,4.68,0.28,65.3488,0.0059,0.3784,1.21558,2.377085,C,14.64030029,12.27745326,13.53094451,0,1,0,0,0
sh.600161,2021,0,12.13863957,3.258096538,223.091893,0.094388,0.1132,11577632332,0,-0.3055,61.4543,11.5414,0.41,0.68,2.05,0.61,59.9443,0.0025,0.9564,0.76486,4.912641,C,15.71612458,12.99965766,12.66248109,0,1,0,0,0
sh.600165,2021,1,11.33512377,0,530.056279,-0.025141,0.647,3465248295,0,0.8322,545.935,77.2194,-0.03,-0.03,0.21,-0.01,36.4411,0.0019,6.0087,0.85096,5.337328,C,14.76794072,12.31635544,11.81142807,0.693147181,0,0,0,0
sh.600166,2021,0,12.1031459,1.098612289,589.747293,-0.483238,0.7854,48830538262,0,0.0921,65.6489,0.3916,0.04,0.04,6.81,0.07,45.5122,0.0321,0.3786,1.56043,1.7064015,C,16.12454491,13.46988654,12.60120248,0,1,0,0,0
sh.600167,2021,1,12.38889512,2.397895273,106.353107,0.119944,0.3354,13492080830,0,-0.2062,13.5265,5.7298,0.32,0.4,0.98,-0.14,77.7176,0.0321,0.8132,0.23932,2.39813575,D,14.77367272,12.24503666,12.87205626,0.693147181,0,0,0,0
sh.600168,2021,0,11.6327243,0,123.056823,0.071471,0.6691,18063673041,0,-0.0073,22.3641,2.9486,0.3,0.29,2.12,0.18,65.1423,0,0.4965,0.2786,0.87478475,D,14.2382922,11.79010233,12.09982409,0,1,0,0,0
sh.600169,2021,0,11.15419445,0,444.205025,0.034177,0.8133,31174229940,769186500,0.3287,78.1689,1.1109,0.07,0.05,1.75,0.03,51.6499,0,0.6682,0.77498,1.56294925,C,14.26397194,11.89993766,11.63923701,0,1,0,0,0
sh.600171,2021,2,11.96069283,1.609437912,1336.136467,0.185227,0.1457,4660263140,0,0.8302,30.4681,13.7297,0.71,0.8,2.12,0.48,33.9881,0.1391,0.2445,0.96765,5.07114925,C,15.69288197,13.07781684,12.45947537,1.098612289,1,0,1,0
sh.600172,2021,1,12.73674214,1.386294361,1479.251255,0.013192,0.6952,10700799554,0,2.0976,-15.8601,5.9794,0.03,0.03,1.32,0.52,39.2652,0.5207,0.8732,0.81431,3.1703555,C,14.23468197,12.06195801,13.22957814,0.693147181,0,0,0,0
sh.600176,2021,1,10.78375218,3.784189634,406.232403,0.26713,0.4633,43828317485,0,0.0422,11.7445,6.2451,1.08,1.3,3.46,0.99,66.3395,0.3352,0.6763,1.76421,3.2171495,C,16.80017688,13.93099653,11.27998289,0.693147181,1,0,0,0
sh.600180,2021,1,11.01563319,0.693147181,133.050142,0.1197,0.7515,27592595364,0,0.3704,17.7966,0.1979,0.25,0.6,10.63,0.1,70.9098,0.0524,0.0086,0.52167,0.95978475,F,16.66587024,13.83046342,11.52153644,0.693147181,0,0,1,0
sh.600183,2021,1,10.83929637,3.17805383,312.118267,0.216066,0.3915,24431164539,0,-0.1637,25.5792,3.7065,0.4,1.21,2.4,0.49,64.813,0.4292,0.5648,0.67458,3.791019,C,17.6629588,14.61489047,11.33406025,0.693147181,1,0,1,0
sh.600186,2021,0,11.99952286,0,313.478725,0.031557,0.4831,2263654922,12500000,0.0674,88.4294,3.2633,0.02,0.03,0.74,0.05,44.9623,0.4292,0.7923,0.70714,13.89082025,C,14.36853381,11.93361132,12.48371058,0,0,0,0,0
sh.600188,2021,1,10.59983632,2.708050201,314.884123,0.238449,0.6658,2.88696E+11,0,1.3366,9.6529,0.5335,2.39,5.55,35.32,3.97,92.4514,0.0127,0.407,0.35131,1.13338325,B,15.35829593,12.63143084,11.09531794,0.693147181,1,0,0,0
sh.600192,2021,2,9.567358255,0,474.499831,-0.07547,0.6309,4681547728,0,0.1209,-10.6999,1.2495,-0.2,-0.2,3.31,0.21,38.7763,0.002,1.7589,0.43018,1.19188625,C,13.61584058,11.3353112,10.06732907,1.098612289,1,0,0,0
sh.600195,2021,1,9.851511216,2.708050201,309.897935,0.104582,0.2101,7436605421,0,0.0203,30.2757,2.6555,0.46,0.59,3.85,0.01,65.55,0.0459,0.7917,0.76197,2.14081175,C,15.44964128,12.81737845,10.34774611,0.693147181,1,0,0,0
sh.600197,2021,0,11.9035232,1.386294361,1045.956138,0.084798,0.2297,4941967562,0,-0.0403,37.6331,7.1026,0.56,0.8,3.1,-0.14,55.8874,0,1.0636,1.58378,3.233705,C,14.63202559,12.26442691,12.39619475,0,1,0,0,0
sh.600199,2021,0,12.17704925,0.693147181,1814.783912,-0.060839,0.2902,3865775717,0,-0.1288,151.2522,10.7169,-0.22,-0.22,1.23,-0.48,48.3849,0.0009,2.2282,0.96589,3.818025,C,13.83315498,11.74641218,12.69069489,0,1,0,0,0
sh.600200,2021,1,11.48470676,0,927.361531,0.012246,0.5006,3758337646,0,0.5929,-12.2271,3.2618,0.07,0.08,2.06,0.41,18.4088,0.1423,0.601,0.35415,2.80351975,C,14.82856532,12.30388874,11.97012146,0.693147181,0,1,0,0
sh.600201,2021,0,11.58766798,2.890371758,304.836279,0.072509,0.158,6603925652,0,-0.2173,40.59,11.64,0.37,0.4,1.19,0.23,41.8865,1.9976,0.8895,0.37491,3.469893,C,15.37317106,12.65551852,12.08435645,0,0,0,0,0
sh.600202,2021,0,12.97930297,0,600.607668,0.085576,0.6386,2146857017,0,0.1734,56.5865,2.0647,0.14,0.2,1.68,-0.5,34.03,1.9976,0.5758,0.26503,2.25258225,C,14.25247498,11.79857649,13.43627603,0,1,0,0,0
sh.600207,2021,1,10.22859968,0,342.60396,0.111423,0.578,4619740579,0,0.0135,52.7626,2.5541,0.24,0.29,2.91,-0.34,67.3171,0.0082,0.6608,1.08503,3.0954385,D,14.62087018,12.20473565,10.72061691,0.693147181,1,0,0,0
sh.600211,2021,1,12.31119033,0.693147181,478.548365,0.079433,0.3044,3802655777,0,-0.2218,29.9268,9.4545,1.69,1.9,6.3,1.75,61.3341,0,0.3427,1.14356,4.76939725,C,15.32183011,12.57346678,12.81600342,0.693147181,0,0,0,0
sh.600212,2021,2,14.84352132,0,665.061789,-0.086125,0.2568,313624691.2,0,0.2821,140.5498,7.5608,-0.01,0,0.11,-0.09,16.06,0.1176,1.9193,0.8441,8.15195375,S,14.19051715,11.77525963,15.31341239,1.098612289,0,0,0,0
sh.600215,2021,0,11.71927692,0,259.941888,0.094164,0.5899,3404201005,0,0.5241,104.9745,2.516,0.25,0.28,2.37,-0.43,38.3379,1.7533,0.3925,0.30729,1.97927275,K,14.64152685,12.08860562,12.21154764,0,0,0,0,0
sh.600221,2021,1,9.997702288,0,209.86116,0.55607,0.9234,1.43255E+11,0,1.4474,-0.4981,2.103,-0.2,-0.22,0.83,0.14,55.02,0,1.085,0.21698,5.638188,G,15.53234908,12.97797035,10.51507523,0.693147181,0,0,0,1
sh.600222,2021,0,13.02302689,0,548.081091,0.003611,0.5302,3783772407,0,0.7924,177.4704,3.6367,0,0.05,0.64,0.11,27.4916,0,1.3767,0.2577,2.39355425,C,15.16108735,12.56307689,13.51933316,0,1,0,0,0
sh.600223,2021,1,11.04976874,2.564949357,949.676694,0.076558,0.8942,61415459283,0,0.5552,20.3377,0.9821,0.19,0.67,2.26,4.76,62.8459,0.0462,0.3732,1.09868,2.142894,K,15.49505291,13.0245388,11.55980073,0.693147181,1,0,0,0
sh.600225,2021,0,9.982501526,0,161.619607,0.523623,0.7064,6724159453,1958900,7.4462,-2.8818,9.9278,-0.29,-0.08,0.16,-0.67,86.52,0,0.8968,0.61143,5.44319,K,14.82561981,12.78525791,10.46831837,0,1,0,0,0
sh.600226,2021,1,11.56240069,0,198.604023,0.141015,0.098,2944798906,0,0.3448,-10.2587,13.177,0.09,0.15,0.05,0.03,23.1,0,0.8308,0.19284,2.8509055,I,15.1332051,12.44487697,12.04734632,0.693147181,0,1,0,0
sh.600227,2021,0,11.53599375,0,405.009734,-0.016388,0.3112,4602167789,0,0.3536,98.4416,3.3303,0.07,0.07,0.98,0.12,40.5407,0,0.5625,0.34231,1.729641,C,14.16827858,11.7493952,12.02777964,0,0,1,1,0
sh.600229,2021,0,13.48179041,0,94.347289,0.095231,0.2592,3957250510,0,0.1142,20.7573,2.4463,0.31,0.3,2.45,0.12,60.664,0,0.7105,0.39503,1.5246795,R,14.75949466,12.20931646,13.96036028,0,1,0,0,1
sh.600231,2021,0,10.35159965,0,300.689999,0.099299,0.4746,17608335891,0,0.0598,12.2844,0.3738,0.12,0.5,2.62,0.38,73.5178,0.0004,0.2881,0.66915,0.87427775,C,15.63111692,13.02938779,10.85760308,0,1,0,1,0
sh.600234,2021,1,13.25745833,0,152.549169,0.024835,0.3919,1049466628,0,0.0896,75.2012,2.4085,0.02,0.06,0.65,-0.69,38.18,0.0092,0.3245,0.23479,9.98726825,C,14.57158606,12.02447893,13.72566458,0.693147181,0,0,0,0
sh.600238,2021,0,10.81473033,0,1711.44665,-0.121442,0.5874,1277038392,0,1.0849,-849.5327,10.0857,-0.03,-0.04,1.51,-0.35,39.5675,0,0.8531,0.94004,14.13239125,C,14.65707817,12.40684027,11.31514623,0,0,0,1,0
sh.600239,2021,0,14.44629387,0,257.042962,-0.718472,0.938,40223042912,0,-0.0455,-1.4453,0.8443,-0.16,-0.03,0.95,15.96,43.28,0.0011,0.3835,0.38358,1.86032925,K,14.54605034,12.06349646,14.92986563,0,1,0,0,0
sh.600246,2021,0,12.40623841,1.098612289,199.024966,0.026333,0.3178,10860197753,0,0.5294,-141.5671,16.0712,0.13,0.13,0.32,0.02,61.9566,0.0069,0.3431,0.59261,2.537137,K,16.07762786,13.36004791,12.89919087,0,0,0,0,1
sh.600248,2021,1,10.6340259,0.693147181,605.676329,0.187021,0.899,2.29254E+11,2344805318,0.0458,4.1535,0.1386,0.91,1.09,31.93,-1.18,81.495,0,0.1998,0.58132,0.793814,E,14.84548741,12.36907395,11.11384712,0.693147181,1,0,0,0
sh.600256,2021,1,10.97224657,1.609437912,482.295552,0.239015,0.652,59708656126,0,1.311,10.645,2.8374,0.41,0.52,2.51,0.63,62.3857,0.0704,0.2413,0.73596,1.8676875,B,14.93012775,12.48016466,11.47980717,0.693147181,0,0,1,0
sh.600258,2021,2,11.66383504,3.583518938,363.494055,0.005015,0.5808,27005858241,46171070,0.2314,-57.3414,5.5476,0.13,0.15,4.21,1.83,80.7819,0.4535,2.1856,0.46709,2.8185985,H,16.4357273,13.70588795,12.15301058,1.098612289,1,0,1,1
sh.600259,2021,0,12.35799256,0.693147181,1367.882958,0.076342,0.6615,5812489459,0,0.6321,169.9689,1.4247,0.42,0.64,36.94,-2.24,48.1834,0.4535,0.0762,1.36759,6.7589435,B,15.18147491,12.76536192,12.86231067,0,1,1,0,0
sh.600265,2021,0,11.52110861,0,49.544527,-0.151941,0.4465,311957033.4,0,0.1183,-163.5042,54.7341,-0.11,-0.11,0.51,-0.01,64.31,0,2.3718,0.06625,63.81759975,A,14.3815633,11.93657179,12.03562753,0,0,0,0,0
sh.600266,2021,0,11.67479501,1.098612289,120.34696,0.025042,0.7946,1.39295E+11,0,-0.1142,17.6887,0.731,0.24,0.27,5.64,-0.12,50.966,0,0.0413,0.23053,0.38007775,K,14.87423826,12.2844134,12.15704004,0,1,0,0,0
sh.600267,2021,0,12.27260142,0,209.22957,0.066667,0.6209,19374263489,59931506,-0.1537,31.2917,1.4737,0.42,0.53,7.61,0.88,52.77,0.2133,0.6822,0.51365,2.27182125,C,15.7370257,12.98176232,12.76027398,0,1,0,1,0
sh.600269,2021,0,11.97070744,0,81.86769,0.054766,0.4829,35063364507,0,0.0029,25.6737,1.5812,0.26,0.35,1.78,1.01,53.1331,0.2133,0.5008,0.24849,0.45498175,G,14.52280765,11.98783123,12.44148154,0,1,0,0,0
sh.600271,2021,0,13.67906932,1.609437912,172.857463,0.076753,0.2648,22804421298,0,0.0627,22.4077,1.1374,0.09,0.81,2.68,-0.55,56.3755,0.0074,0.8269,0.63926,1.47316875,C,14.97245496,12.42923957,14.15097022,0,1,0,1,0
sh.600276,2021,0,10.51203849,3.36729583,176.336807,0.129424,0.0941,39266221700,0,-0.454,51.7185,11.6945,0.66,0.79,3.16,0.55,71.1936,0.1813,0.9454,0.91644,11.62384275,C,16.53372895,13.6668604,11.01720315,0,0,0,0,0
sh.600282,2021,2,10.56088921,2.197224577,378.821349,0.155037,0.5296,57700954962,0,0.1859,7.206,0.429,0.56,0.69,9.6,0.59,75.6962,0.2963,0.1585,0.65274,0.898783,C,15.94849299,13.25524833,11.07387701,1.098612289,0,0,1,0
sh.600285,2021,2,10.86658036,1.609437912,447.106919,0.158642,0.3972,3793087404,0,0.8654,26.3574,3.8474,0.58,0.66,3.62,1.11,54.9955,1.5283,0.9282,0.81612,2.867991,C,15.1109227,12.55348041,11.36344629,1.098612289,0,1,0,0
sh.600290,2021,0,11.12730936,0,546.080337,-2.457032,0.9032,4030208522,0,0.0861,-33.4873,2.6253,-0.36,-0.36,0.32,0.04,29.59,0,2.7012,-0.07384,3.15388,C,14.05303106,11.64529427,11.60544884,0,0,0,0,0
sh.600292,2021,0,10.50302962,0,956.447682,0.010298,0.4652,10428354486,0,0.1978,177.5468,1.8129,0.1,0.17,3.98,0.16,54.1239,0,0.5207,0.77666,1.16821,N,14.72983977,12.34045503,10.98391059,0,1,0,0,0
sh.600298,2021,2,11.43361292,3.496507561,296.613816,0.190914,0.4644,13445647467,0,0.1819,39.6425,5.6276,1.22,1.4,9.12,0.5,76.068,0.0241,1.0373,1.14171,6.5896735,C,15.50331611,12.8240397,11.90967473,1.098612289,1,0,1,0
sh.600299,2021,3,10.25951474,2.302585093,80.136526,0.104414,0.2621,20905892136,0,0.0704,23.4801,2.7741,0.47,0.63,3.48,0.65,88.7452,0.0241,0.1908,0.79062,2.17793175,C,16.90336617,14.04390276,10.74084781,1.386294361,1,0,0,1
sh.600301,2021,0,11.8732112,0,319.78429,0.169365,0.2865,448958657.7,0,0.8909,423.0769,3.2944,0.05,0.05,3.44,-0.37,33.9,0,2.2538,0.57261,7.22652375,C,13.47203526,11.19690586,12.34947196,0,1,0,0,0
sh.600307,2021,1,11.14972376,0,593.232406,0.107917,0.6712,41921367506,0,0.3333,22.4949,0.3722,0.4,0.47,6.45,0.9,56.5009,0.0004,0.374,0.72549,1.00685175,C,13.89210209,11.58399933,11.64757748,0.693147181,1,0,0,0
sh.600309,2021,0,11.86544547,4.17438727,371.371908,0.359843,0.6233,1.9031E+11,677764654,0.1094,11.7149,4.3184,6.22,7.58,34.18,5.57,76.7528,0.0004,0.1353,1.42505,5.19194125,C,16.1874912,12.76099015,12.37141848,0,1,0,0,1
sh.600310,2021,1,12.06154672,0,646.758383,0.025078,0.7964,21789411125,283900602,0.256,25.6013,0.3738,0.05,0.08,13.79,0.52,62.8306,0,0.1561,0.37444,1.81255225,D,15.12365444,12.62694521,12.51056981,0.693147181,1,0,0,0
sh.600312,2021,3,10.85426016,0.693147181,451.945277,0.007746,0.505,19175290656,0,0.2731,108.7321,1.2611,0.08,0.1,4.35,-0.03,49.4664,0,0.5065,0.35691,1.13867525,C,14.4407541,12.00150476,11.33369297,1.386294361,1,0,0,0
sh.600313,2021,0,11.4810783,0,888.589975,0.024146,0.3337,3363747554,0,-0.1051,260.0985,1.5601,0,-0.01,2.59,-0.29,45.4668,0.0468,0.2896,0.66674,2.384692,A,14.28307434,11.93285346,11.95485355,0,1,0,0,0
sh.600315,2021,2,12.59685264,3.850147602,226.53954,0.093239,0.4267,12145511722,0,0.1635,62.9723,3.9054,0.62,0.74,8.58,1.44,77.9997,0.1851,0.7226,0.72747,4.82532175,C,16.52542575,13.70181185,13.07831779,1.098612289,0,1,1,1
sh.600316,2021,0,12.37181917,1.945910149,852.259621,0.028895,0.7072,17900673658,0,-0.3132,201.548,5.5263,0.09,0.12,6,0.02,61.9371,0,0.2585,1.50327,5.14004075,C,14.31919132,12.04817578,12.84585097,0,1,0,0,0
sh.600320,2021,0,11.28005731,0,238.54223,0.029342,0.7747,78332081199,0,0.059,51.2925,0.8767,0.03,0.06,4.81,0.02,49.8202,0,0.3176,0.66829,1.1072085,C,15.05501487,12.50432465,11.77408583,0,1,1,1,1
sh.600322,2021,0,11.43699597,0,216.045058,-3.760947,0.9443,18916960811,0,-0.1239,-0.879,0.8234,-0.12,-0.12,0.91,1.57,34.56,0.0013,0.1175,0.17777,1.1788565,K,14.25544215,11.75412707,11.9242904,0,1,0,0,0
sh.600325,2021,2,11.90534387,1.945910149,275.401351,0.153456,0.7299,3.55057E+11,0,-0.0306,2.7315,0.2499,0.97,1.86,13.54,12.59,49.5995,0.1516,0.1705,0.34218,0.1743275,K,16.73705799,13.76432231,12.39022294,1.098612289,1,0,0,0
sh.600329,2021,1,11.60509975,1.386294361,299.209154,0.12085,0.2816,9067085006,0,0.7928,34.3435,3.6789,0.86,1.32,9.33,0.88,64.4161,0.0582,0.6732,0.6714,3.25578825,C,15.0578771,12.46848715,12.07604046,0.693147181,1,0,0,0
sh.600330,2021,1,10.84853294,1.386294361,955.640464,0.082387,0.3797,8254020877,0,0.6038,42.3097,5.1253,0.35,0.39,3.09,0.2,23.371,5.7576,1.2184,1.30849,2.24961225,C,14.65707817,12.20962652,11.31100145,0.693147181,0,0,0,0
sh.600331,2021,2,11.78830757,0,992.549331,0.87675,0.8456,2261094132,0,0.4434,-3.3274,2.842,0.14,0.14,1.04,0.03,40.7319,0.0075,0.9336,0.45986,25.81488175,C,14.58982335,12.17761391,12.28910976,1.098612289,0,1,0,0
sh.600332,2021,0,10.57192462,1.098612289,170.481243,0.127997,0.5262,66117789764,0,0.1692,19.6495,0.9016,2.04,3.03,38.08,3.56,74.8082,0.0001,0.3686,0.52498,1.67444725,C,17.60403625,14.36544712,11.07160083,0,1,0,0,0
sh.600335,2021,1,10.3410067,0,571.717469,0.0242,0.6498,30092655731,427138514,0.7465,26.121,0.2865,0.13,0.2,21.76,1.35,72.9975,0,0.1638,0.6455,0.88546175,F,15.04742951,12.61767887,10.82379761,0.693147181,1,0,0,0
sh.600339,2021,2,11.9780468,1.386294361,215.78693,0.018513,0.762,1.04539E+11,0,0,20.5197,0.2432,0.15,0.19,9.36,-0.85,78.6837,0,0.5344,0.46184,0.71490825,B,14.90070016,12.42781866,12.45980191,1.098612289,1,0,0,0
sh.600343,2021,1,11.52228998,0,587.392215,-0.136486,0.4101,3668685545,0,0.4139,-167.8832,7.0513,-0.11,-0.13,1.23,-0.1,44.3818,0.0003,1.6868,1.17957,3.0130215,C,14.34401951,12.01687406,12.00373585,0.693147181,1,0,0,0
sh.600345,2021,0,11.77751119,0,232.860983,0.043336,0.0896,2318037902,0,-0.0549,52.6498,18.7104,0.39,0.39,0.46,-0.29,47.3419,0,1.5926,0.63064,1.51596025,C,14.63158353,12.08345168,12.28183349,0,1,1,1,0
sh.600346,2021,0,11.24917986,3.496507561,163.040666,0.271373,0.7275,2.10296E+11,0,-0.1788,12.2933,1.0611,1.81,2.31,21.52,2.77,69.9645,12.5883,0.1801,1.82404,3.475995,C,15.24165068,12.5423519,11.7596085,0,0,1,1,0
sh.600348,2021,1,11.27126413,2.197224577,671.728824,0.165224,0.6313,66225637852,0,1.1123,12.5516,0.914,0.95,1.5,11.64,1.98,65.6957,0,0.9071,0.74828,0.873925,B,15.13921144,12.60412348,11.76541377,0.693147181,1,0,0,0
sh.600354,2021,0,11.43091221,0,1323.07216,0.014692,0.5828,1587544580,0,0.5115,-55.1003,3.6451,-0.04,-0.04,0.84,0.1,32.791,0.0022,0.6669,0.91617,4.666084,A,14.05334645,11.81837113,11.91626976,0,1,0,0,0
sh.600356,2021,2,10.01139879,0,290.342321,0.044028,0.1931,2941956134,0,-0.067,20.7889,1.2635,0.36,0.46,5,0.33,35.8092,0.0043,1.0066,0.31784,0.964505,C,14.6342771,12.0400868,10.51767246,1.098612289,1,0,0,0
sh.600358,2021,0,16.88850094,0,261.916083,0.136567,0.6523,564748780.8,0,0.4932,-122.0994,4.2731,0.02,0.02,1.21,-0.1,45.58,0.0153,0.2682,0.45742,10.61652175,I,14.49268129,12.03156836,17.37269799,0,1,0,0,0
sh.600363,2021,0,10.64278019,1.098612289,589.95835,0.069274,0.4131,6501579329,0,0.2603,50.6829,3.6946,0.55,0.66,7.17,0.15,25.0227,2.1657,1.7081,1.31857,3.622822,C,15.77100336,13.03690625,11.12682003,0,0,0,0,0
sh.600365,2021,1,11.94389105,0,648.710621,0.010316,0.5745,857577252.7,0,0.6411,-20.904,2.6766,-0.05,-0.02,1.14,-0.29,15.77,0,0.8521,0.41078,4.199991,C,14.03825483,11.63833905,12.44450115,0.693147181,0,0,1,0
sh.600366,2021,1,11.45704978,1.098612289,1290.195842,0.106715,0.332,7283530164,0,1.0705,51.9261,5.4463,0.38,0.44,2.63,-0.71,40.3466,0.2803,0.8234,1.07357,1.93345675,C,15.13726666,12.70085247,11.95902757,0.693147181,0,1,0,0
sh.600368,2021,0,10.70131371,0,216.480758,0.131604,0.4526,9621025498,0,0.112,15.0797,2.6591,0.52,0.6,1.24,1.08,53.5095,0.0013,0.4337,0.42186,0.84333775,G,14.47845675,11.95014489,11.21405689,0,1,0,0,0
sh.600371,2021,1,11.17060584,0,697.110439,0.071524,0.2364,763903850.2,0,-0.1581,71.5352,16.356,0.08,0.08,0.53,0.38,55.8998,0,0.839,0.59114,5.9214135,A,14.16933213,11.82607607,11.64654049,0.693147181,0,0,0,0
sh.600372,2021,0,12.44697234,2.48490665,254.960031,0.071078,0.5563,26262648705,0,0.1394,64.4131,4.9359,0.3,0.34,3.6,0.26,79.5892,0.0012,1.1478,0.95766,2.98557725,C,14.36795843,12.01354868,12.94069042,0,1,1,0,0
sh.600373,2021,2,12.40236417,1.098612289,205.413299,0.124194,0.3715,26567137006,0,0.225,8.67,1.6199,1.26,1.45,5.62,0.17,68.1168,0.0149,0.5989,0.34114,0.90308875,R,14.8663675,12.20818951,12.89715462,1.098612289,1,0,0,0
